TEMPS	VO2	VCO2	FR	VT
240	1823.90137037388	1319.83553194912	46.875	1.309660127
241	1432.86271473306	909.183091844199	55.55555556	0.844547185
242	1715.4435670821	1103.30491539955	50.84745763	1.021004507
243	1399.87917409143	881.301499089094	57.69230769	0.790488005
244	1639.05396137348	1071.3733288784	53.09734513	0.939405745
246	1659.23484319639	1059.68587027723	54.54545455	0.927165931
247	1900.6213033003	1140.06169806491	53.09734513	0.986325033
248	2140.89837962889	1328.94686238776	48.7804878	1.097503346
248	225.566538979448	0	109.0909091	0.084658715
250	1480.75862565711	914.522067962069	46.15384615	0.90880621
251	1428.14834481366	847.035399372732	35.92814371	1.006724724
253	1193.34887183245	746.608134412041	45.11278195	0.83230737
254	1991.88523458497	1167.82636591789	49.18032787	1.088323486
255	1541.07668309924	884.712547241942	52.17391304	0.85474703
256	1784.29627815707	964.351834595749	53.57142857	0.850667092
257	1819.33946383829	1108.98931133702	51.72413793	0.96082542
259	1780.82684660816	980.856195481784	52.63157895	0.850667092
260	1612.03333502629	922.622294736056	54.05405405	0.790488005
261	1492.86920740747	905.73989351409	57.69230769	0.76906833
262	1435.22431727129	762.318230237449	55.55555556	0.691549506
262	1659.75146857278	987.940313059054	93.75	0.483472664
263	1823.9169767091	989.269198756344	56.60377358	0.781308144
265	1836.11194402379	1051.96119975933	48.7804878	0.976125188
266	2266.13728265145	1335.57760933988	53.57142857	1.029164383
266	1089.15177439583	551.881776757107	90.90909091	0.406973824
268	1699.26770814335	972.919253258383	36.14457831	1.186242
269	1984.03728319637	1130.89511354128	44.11764706	1.193381891
271	1452.19417186832	823.690624933023	49.18032787	0.809867711
272	1951.78685292424	1125.03878415947	57.69230769	0.891466473
273	1297.30354890539	788.097205184477	57.69230769	0.699709382
274	2212.43811619709	1260.28066147714	49.18032787	1.092403424
275	1975.73552599847	1122.86199322591	51.72413793	0.970005281
276	1922.16577238595	1068.83519602655	51.28205128	0.96082542
277	2672.05957679177	1560.00025080604	53.57142857	1.166862294
278	575.403162664408	329.940330817776	88.23529412	0.33149497
279	0	0	74.07407407	0.150957709
281	1063.14289132863	616.099253870128	27.90697674	0.743568717
282	2022.5768644565	1235.83609151134	46.15384615	1.069963764
284	2042.58053728891	1149.03605788633	44.11764706	1.127082897
285	2247.33850505393	1254.88111755408	48	1.08934347
286	2015.15352701838	1106.29691462621	54.05405405	0.883306596
287	2419.47607027756	1275.95660710663	51.28205128	1.024064461
288	1978.1181606772	1079.61826820821	54.05405405	0.874126736
290	1608.35703010151	943.833977936303	52.17391304	0.80068785
291	2405.1083628867	1377.01077641785	48.38709677	1.116883052
291	49.06772637019	114.825849116575	122.4489796	0.14891774
292	367.780037551855	221.978437059274	86.95652174	0.287635635
292	0	0	136.3636364	0.104038421
294	1479.32807003953	829.398436582684	53.57142857	0.695629444
295	2192.71990945937	1109.73249986667	52.17391304	0.855767014
296	1897.72544263766	1098.52281698525	43.79562044	1.028144399
297	615.996301796174	137.760644573137	78.94736842	0.26621596
298	2057.13810073554	999.025041221996	48.38709677	0.864946875
299	1982.18051269736	998.781668850009	53.09734513	0.827207448
300	2492.18639934519	1349.09849483092	46.875	1.137282743
302	2222.76762247708	1188.24158679729	51.28205128	0.974085219
303	2148.1615810056	1195.60518993847	49.18032787	1.064863842
304	2031.38344526131	1171.4324920335	55.04587156	0.946545637
305	2217.62449887983	1257.12104088345	50.84745763	1.043444167
306	2324.24485591675	1289.75816964366	52.63157895	1.015904584
307	1741.06259989806	1021.2697735685	54.54545455	0.887386535
308	2286.0823489523	1402.15108041437	55.55555556	1.038344244
310	1542.54438228437	920.206492205369	45.45454545	0.847607138
311	1972.28801152874	1195.13245483291	53.57142857	0.968985296
312	1733.9464421992	1132.38722466396	48.7804878	1.113823099
314	2384.13793400531	1509.3873516231	42.85714286	1.48407748
315	1951.68010654705	1259.81507191005	50	1.088323486
316	1861.14860964114	1225.42991838586	43.47826087	1.242341148
317	1389.78427480508	866.403945833059	44.7761194	0.927165931
319	2413.50733665468	1495.81601742694	42.55319149	1.387178951
320	1587.81561105321	1021.32522074463	45.80152672	0.965925343
322	2098.6284165757	1377.72411185006	38.96103896	1.359639369
323	1613.7363850472	1073.94460437684	40.26845638	1.04650412
325	1152.89201147665	739.043593628839	37.97468354	0.887386535
326	1806.59535210619	1093.5261714618	42.55319149	1.056703965
327	1853.43341872981	1189.06294302014	50.84745763	0.985305049
329	1674.16819157658	1052.6622113438	50.84745763	0.936345792
330	2010.05716393306	1130.38804279508	51.28205128	0.90880621
331	1415.72578480709	840.025879325573	46.15384615	0.83230737
332	2057.15772574726	1263.5797983058	45.45454545	1.074043702
333	1987.06768630361	1146.97744455724	53.09734513	0.892486457
335	2229.24697316001	1305.92618074241	51.72413793	0.988365002
335	284.126919386099	189.868578749051	95.23809524	0.273355852
336	1057.1268745848	635.985280379519	58.25242718	0.576291255
338	2165.88578819304	1278.07204051411	46.15384615	1.048544089
339	1878.08211459688	1075.51906294492	49.58677686	0.916966086
340	2656.18335327578	1558.34498281998	35.71428571	1.637075159
343	1279.17967023216	746.301125089145	27.52293578	0.927165931
344	2406.8541908607	1345.23916890042	43.79562044	1.276000638
345	1925.45473480026	1210.1977109832	42.25352113	1.252540994
347	2210.79867428305	1395.28152264401	43.16546763	1.348419539
348	1774.96756130745	1055.55555863623	48.7804878	0.98326508
349	1938.52894355202	1174.0419847028	41.37931034	1.137282743
351	1857.40088439528	1188.46906355335	49.58677686	1.019984523
352	2076.22288481214	1195.80423854658	50.42016807	0.978165157
353	1598.08991913259	1020.50713574017	51.28205128	0.863926891
354	1752.95268921182	963.674587074461	50.84745763	0.820067556
355	1618.13620117193	972.874097530088	48.7804878	0.842507216
357	1745.16619378125	1044.73691969094	45.80152672	0.914926117
358	1962.80579558755	1138.21706785248	52.63157895	0.873106751
359	1776.63549186055	1122.38162015034	50.42016807	0.945525652
360	2175.75351691719	1246.14748269658	52.17391304	0.970005281
361	1886.19875334149	1141.92132683384	50	0.966945327
363	2392.7026136418	1417.88218069695	37.97468354	1.359639369
364	359.262199376034	239.882072615468	100	0.240716347
365	1747.92818578672	1019.03239850724	48.7804878	0.874126736
366	2069.07264589253	1226.72111089303	37.5	1.268860746
368	1922.01192685631	1057.54035314879	43.16546763	1.028144399
369	1985.13648339983	1212.2732699788	41.37931034	1.113823099
370	1277.1581009393	662.395470230234	75.94936709	0.474292803
372	2263.38756656955	1401.8849047583	38.70967742	1.436138208
373	2201.70863811977	1365.09571265471	48.38709677	1.201541768
374	1983.75276235508	1212.94038234582	43.79562044	1.127082897
376	1903.54368601529	1126.70453546723	46.875	1.012844631
377	1970.35105854919	1174.70096583565	50.42016807	0.955725498
378	1708.54792420262	1087.39645548975	53.57142857	0.863926891
379	1815.77002921877	1189.13547463535	50.42016807	0.975105204
380	2672.69896547811	1618.96038103862	52.63157895	1.141362681
381	1620.96853115751	1018.87901906462	59.40594059	0.78946802
382	2297.23870658238	1397.78854335234	52.63157895	1.056703965
384	1999.24278674654	1254.80080800881	45.80152672	1.116883052
385	1833.20783344063	1167.14313657982	51.72413793	1.025084445
386	2103.56183566334	1320.12797967841	46.875	1.201541768
387	2067.13300195365	1286.60947051927	50	1.075063687
388	1178.26653404684	776.835086400414	89.55223881	0.49163254
389	155.436788018916	60.616892363863	100	0.176457322
390	1765.09550650759	1117.84528159518	47.24409449	0.98326508
391	2216.13511607408	1433.31130627147	48.7804878	1.169922247
392	1949.86158469677	1287.29935489153	51.72413793	1.074043702
393	1923.19616753252	1274.98632358465	49.58677686	1.051604043
394	1894.46027387625	1118.19252721905	56.07476636	0.883306596
396	1938.00639779251	1189.91977819422	53.09734513	0.9292059
397	2109.88577456541	1207.15173048609	54.05405405	0.937365776
398	1891.05704143449	1148.72178947385	51.72413793	0.933285838
399	1658.86721587135	1135.04532356653	52.17391304	0.974085219
400	2181.92483749095	1428.85084187009	46.15384615	1.15258251
401	1221.98117996933	753.493883102225	61.8556701	0.611990714
404	1161.77517387879	747.308386337315	22.55639098	1.019984523
405	2647.68478097196	1555.61723636568	44.11764706	1.248461056
407	2452.00493554218	1488.30644931332	41.66666667	1.325979879
408	2402.19583421535	1438.38632108218	45.80152672	1.23826121
409	1911.97586203183	1130.84807013734	48.38709677	0.989384987
411	1922.97356700189	1325.79296785464	44.7761194	1.208681659
412	2162.95914890436	1403.82713382662	43.16546763	1.294360359
413	2116.09092158504	1321.13569090379	44.11764706	1.253560978
415	2042.09202906197	1293.5728376729	45.80152672	1.140342696
416	2134.34778486184	1342.60975408474	46.875	1.11178313
417	1596.9703367665	1058.40450157474	53.57142857	0.895546411
418	1752.71489325075	1111.1110751119	52.17391304	0.887386535
419	3206.93386204469	1983.76059538058	50.42016807	1.414718533
421	2142.1557671871	1328.10621114055	54.54545455	1.027124414
422	1609.93478084323	1006.64279286936	53.57142857	0.855767014
423	1645.47207712889	1110.19672317232	52.17391304	0.946545637
424	1884.90554925852	1194.17747973608	51.28205128	1.053644012
425	1434.890869384	870.316451346006	40.81632653	0.877186689
427	2303.12844969691	1482.74907738453	45.80152672	1.227041381
428	1892.15857737336	1205.55637817162	53.09734513	0.933285838
429	2202.00005178889	1333.3744617238	40.54054054	1.267840761
432	1527.64236052619	991.657120259345	23.71541502	1.250501025
433	3320.26250486877	1954.86952385919	50.42016807	1.383099013
434	1755.39750668727	1131.72589591132	51.72413793	0.914926117
435	1918.48070275438	1114.44999646527	51.28205128	0.883306596
437	1957.76247961104	1231.19723587875	48.7804878	1.024064461
438	2074.61218520532	1266.70456017676	48.7804878	1.047524105
439	1806.31543267722	1254.76116306225	50	1.084243547
440	2052.97303236932	1316.76582133331	46.51162791	1.127082897
441	1516.3115654154	977.700126421763	56.07476636	0.822107525
443	1598.52768358904	987.598165441727	50.84745763	0.859846952
444	1989.4993111911	1174.60798798756	51.72413793	1.010804662
445	2059.55242022159	1301.77045486883	43.79562044	1.231121319
447	1890.63407029553	1229.85482869644	42.85714286	1.097503346
448	2075.71107713078	1244.89193734207	52.63157895	0.974085219
449	2051.53884046219	1180.17113532552	53.57142857	0.975105204
450	2121.04522363405	1334.4763780521	50.84745763	1.04650412
451	1933.89254901021	1251.19568226198	53.57142857	0.973065234
452	2356.43579765212	1469.9711532177	53.09734513	1.083223563
453	1568.59696891748	1007.71246530102	52.17391304	0.885346566
455	2027.87433349854	1183.59259379045	50	0.975105204
456	2282.44767841907	1393.49330941329	47.61904762	1.164822325
457	1965.46839617106	1277.8125697946	45.45454545	1.177062139
458	1004.81109992429	578.810851268265	49.18032787	0.624230528
460	1908.79288470903	1088.1260193504	41.95804196	1.040384213
461	1830.22278238411	1101.61587113004	47.61904762	0.973065234
462	2212.31823694669	1356.64686693069	51.72413793	1.030184368
463	2121.16453237696	1322.62541789735	51.72413793	1.033244321
465	2355.47610073274	1410.19275054196	50	1.092403424
466	2085.02584120683	1243.1761849327	51.72413793	0.974085219
467	2072.52516332422	1134.65369037063	51.28205128	0.909826194
468	1645.34795887501	988.80492456313	50.42016807	0.850667092
469	2183.06522729064	1222.42327051297	50.42016807	0.965925343
470	2753.60940526243	1676.0014006757	52.17391304	1.192361907
472	2100.18835759925	1245.21845512173	50.84745763	1.005704739
473	2034.79702750966	1238.76210317524	43.16546763	1.180122093
474	1619.47945705552	1045.80650737174	44.44444444	1.022024492
476	2264.35028494719	1500.984490823	43.16546763	1.316800019
477	1348.5080670871	1090.07967350244	45.45454545	0.979185142
479	2110.05289779639	1378.04523736536	40	1.297420313
480	1893.16549468258	1191.26709709907	50	1.063843857
481	2185.32082167642	1318.45752890069	51.72413793	1.079143625
482	2235.12931012459	1405.76377773037	50.84745763	1.065883826
483	2180.35910073532	1377.1748657509	52.63157895	1.050584058
484	2154.60217865526	1234.18542444255	52.63157895	0.965925343
486	1747.36820069088	1120.07235619108	50	0.937365776
487	1841.05010596099	1164.94228242309	54.05405405	0.891466473
488	1712.62460601378	987.892560054671	58.25242718	0.740508763
489	2980.40392164578	1891.35389034224	49.58677686	1.353519461
490	1702.79461861812	1034.08575731066	57.69230769	0.817007603
491	2117.83440925191	1260.03988255936	48.7804878	1.061803888
493	2284.08088682334	1577.28496204001	46.15384615	1.387178951
495	1333.43369558716	944.303415966994	24.69135802	1.208681659
496	2118.81361235466	1423.9354564241	46.875	1.209701644
498	2416.96151519045	1566.08070961262	45.11278195	1.338219694
499	2318.83305253501	1494.33531074949	43.16546763	1.359639369
500	2410.4321170312	1616.13277282388	44.11764706	1.424918378
502	1704.55816792623	1159.37679224806	41.95804196	1.151562526
503	2151.97842679145	1401.2874730417	43.47826087	1.288240452
504	1564.65689168479	1048.38214057344	53.09734513	0.856786999
506	1907.1280744887	1235.09878039574	40.26845638	1.216841535
507	1556.04069575224	1037.72314301426	49.58677686	0.873106751
508	2039.77202665439	1329.59775454469	49.58677686	1.05772395
510	1771.65305160205	1153.86194370052	44.7761194	1.038344244
511	2174.52180865314	1510.48183929973	40	1.424918378
512	1429.31267376402	966.940755415162	46.875	0.919006055
514	1820.59193177774	1178.93798060509	44.7761194	1.065883826
515	2147.05493916654	1250.93712263701	50.42016807	0.982245095
516	1883.57136609837	1202.28743595245	49.18032787	1.037324259
517	2006.45606832314	1204.82689231823	57.69230769	0.874126736
518	2051.12043381377	1223.73392718057	54.05405405	0.9292059
519	1636.97105679173	971.788288973788	53.09734513	0.817007603
520	2030.79971835617	1218.73215940005	53.09734513	0.95164556
522	1680.54271492512	972.091523443426	53.09734513	0.813947649
523	1787.49181714529	1060.32909635106	53.57142857	0.85474703
524	1879.58375000036	1180.49772032949	53.57142857	0.878206674
525	2083.37373287667	1210.10314631826	51.28205128	0.95164556
526	2178.31937208845	1196.53681639968	50.42016807	0.974085219
527	1889.87703732472	1102.11761275319	49.58677686	0.901666318
529	1654.08929021432	1018.18080558059	44.7761194	0.9292059
530	1813.63630300974	1123.92716087979	50.42016807	0.89758638
531	1956.89475089942	1214.64805225356	45.11278195	1.023044476
534	1634.34525383	1037.40777512349	23.80952381	1.265800792
535	2522.02682704369	1493.86253307051	42.85714286	1.225001412
536	1999.02750995643	1202.05320024798	48.38709677	0.933285838
538	1796.47954730944	1124.52447114848	44.7761194	0.975105204
539	2301.05784767448	1448.37752136788	39.73509934	1.315780034
541	2163.50021295335	1244.37856173445	36.80981595	1.199501798
542	1122.89808918137	1073.90529698092	40.81632653	1.047524105
544	2186.68274798162	1439.3898719621	42.85714286	1.256620932
545	2077.95349380224	1252.53185216896	41.95804196	1.147482588
547	1951.99036473848	1222.89671394656	35.71428571	1.212761597
548	1900.54355599022	1163.63473307811	50	0.933285838
549	1962.29081152961	1207.04021135159	50	0.934305823
551	2161.24907630655	1275.12154371892	46.51162791	1.060783903
552	1906.7371271804	1211.09048801483	48.7804878	1.05772395
554	2327.54215365364	1518.43029722109	35.50295858	1.689094369
555	1565.73073404304	1002.47896535521	41.37931034	1.115863068
558	1334.37437576517	964.261231022767	22.1402214	1.501417217
559	1738.88483810827	1318.53656978776	36.14457831	1.457557883
561	1461.54498543893	1021.5514164408	40	1.136262758
562	735.062595667248	571.942587227185	48.38709677	0.654830063
564	1392.31602546315	1000.89313160893	40	1.131162835
565	1092.91812268798	693.698320364026	42.55319149	0.835367324
566	1190.66972054759	870.61598279011	46.15384615	0.920026039
568	1385.83871255528	1045.71619246315	45.11278195	1.064863842
569	1569.88012190443	1124.69622889525	35.71428571	1.296400328
571	1053.09312606931	835.26979183719	32.0855615	1.221941458
573	1006.24039851939	779.881499640537	33.89830508	1.188281969
575	888.132177617059	688.4748540253	29.85074627	1.165842309
577	861.444791362084	715.811827353909	28.03738318	1.256620932
579	722.89661264484	594.837081047235	28.57142857	1.045484136
581	848.16231801448	597.897412660238	39.21568627	0.795587928
583	919.181547936491	658.156067601381	33.14917127	0.966945327
584	695.904753021783	473.876645653154	33.70786517	0.758868485
586	908.531635689302	701.315995430977	33.33333333	0.997544863
588	817.768515291181	586.828586733426	36.80981595	0.802727819
589	519.357966287456	323.88037081103	45.80152672	0.505912323
590	803.386696522054	496.801388824905	51.28205128	0.590571039
592	1222.7198727587	889.186192523601	41.66666667	0.925125962
593	887.62629462873	599.441059946292	41.66666667	0.721129057
595	1503.41090268622	1063.29135445012	27.14932127	1.518756954
597	782.949316949185	517.694018796883	45.80152672	0.551811627
608	1373.00994748248	627.493911672889	42.85714286	0.833327355
610	1900.77881946432	1019.99238933575	37.97468354	1.330059817
613	877.589906210901	511.735588308256	15.91511936	1.274980653
615	1140.03837070729	564.775219149019	46.51162791	0.731328903
616	1385.37379851413	642.579149863737	46.875	0.808847726
617	1476.7173471144	611.402964819887	49.58677686	0.736428825
619	1654.28406331878	778.907432859396	41.95804196	1.153602495
620	1126.45304238017	482.678851788435	45.11278195	0.741528748
622	476.653787438608	238.718298160437	27.14932127	0.646670187
624	788.7714805527	399.76802346506	41.37931034	0.599750899
625	1234.22490701156	671.394436695649	42.85714286	0.758868485
626	460.533702058548	108.118938597253	63.15789474	0.307015341
627	707.217822574452	325.382732485028	54.54545455	0.481432695
628	0	0	47.61904762	0.13973788
630	1329.00524097798	611.681002237832	45.45454545	0.635450358
631	2225.8744670806	984.679467145391	41.66666667	1.002644786
632	692.241369226013	264.423813162126	50	0.457973051
633	1085.27568921572	445.860310297448	50.42016807	0.614030683
635	1113.47521550192	528.538750453376	44.44444444	0.692569491
636	1199.43814871192	532.990020483875	38.21656051	0.729288934
638	851.614321784008	311.69928436751	39.21568627	0.536511859
639	761.4863088026	304.048924515871	41.37931034	0.492652524
641	1135.73091158604	551.011946855128	33.89830508	0.803747804
642	772.833021909281	338.697886605676	45.45454545	0.503872354
645	781.480402527366	379.708563905849	26.9058296	0.688489553
648	2262.79823991918	1043.41405546098	20.83333333	1.622795375
649	2849.25137149272	1352.73825488427	33.33333333	1.658494834
652	1994.94070487412	991.480770481666	25.97402597	1.713573998
654	1148.17825711694	592.082523492198	26.78571429	1.167882278
656	1263.02558511248	633.349275762434	26.20087336	1.23826121
658	1641.4023608116	828.183133586205	32.60869565	1.235201257
660	1003.07772821539	632.718622399014	35.0877193	1.02610443
661	1167.45938292658	568.815557028143	37.73584906	0.921046024
663	901.630895284861	506.927033415407	42.25352113	0.685429599
664	1107.41857571119	657.42633835418	42.25352113	0.920026039
666	830.092891004754	416.599818080252	37.97468354	0.797627897
667	2392.77783739112	1287.96943502379	40	1.551396459
669	1192.1131955565	699.350602547795	30.45685279	1.211741613
670	672.430893950091	403.972091631636	73.17073171	0.48041271
671	109.888897359512	21.6030477857653	50	0.241736332
673	1306.71188569341	801.692528479256	39.47368421	1.131162835
674	965.656418011842	676.509867243199	44.44444444	0.864946875
676	1229.93567569425	642.178745270398	41.95804196	0.956745482
676	788.809122523615	397.164753609823	75.94936709	0.488572586
677	48.2386580406197	3.28425597395582	74.07407407	0.156057632
679	854.16317130581	420.536695510045	41.37931034	0.652790094
680	160.530838817984	93.9696762091044	56.60377358	0.268255929
682	1585.83028536499	856.339754450395	22.47191011	1.857391815
684	1154.67396022377	660.661643707203	37.5	0.920026039
685	2.26989923795389	0	81.08108108	0.068338963
686	832.375427324297	382.575572637822	66.66666667	0.472252834
687	768.490641294176	356.357489560905	39.47368421	0.59771093
689	1256.44305588273	702.945092258433	35.92814371	0.962865389
690	1110.07664361979	522.367742814286	45.11278195	0.708889243
692	215.851858334082	451.544562556104	38.46153846	0.759888469
693	1218.22538912766	593.374015194428	41.95804196	0.785388082
695	1089.44500492455	508.40455262627	31.41361257	0.890446488
696	601.126644532892	292.987355662136	46.875	0.492652524
699	1391.79484200277	673.703728456852	24.48979592	1.437158192
700	1649.57046637312	782.487308616458	38.70967742	1.113823099
702	1187.7569283501	603.161310271424	27.27272727	1.156662449
705	534.143949892141	513.025537711539	25.53191489	1.054663996
706	974.735934155121	525.70188015257	47.24409449	0.708889243
707	1339.81726655202	656.247308304834	44.44444444	0.83230737
709	869.510293195916	337.839314233206	45.45454545	0.567111395
710	1061.47792681976	472.154799450488	43.47826087	0.688489553
712	1461.26646141018	795.383276053703	33.33333333	1.162782356
714	1354.60050312358	759.929781555732	35.71428571	1.127082897
